id,title,authors,link,tags,originally_announced_at
2118,Exploiting Rich Syntactic Information for Semantic Parsing with Graph-to-Sequence Model,"['Kun Xu', 'Lingfei Wu', 'Zhiguo Wang', 'Mo Yu', 'Liwei Chen', 'Vadim Sheinin']",https://arxiv.org/abs/1808.07624,"['cs.CL', 'cs.AI']","Submitted 22 August, 2018; 
      originally announced August 2018."
2119,Mapping Text to Knowledge Graph Entities using Multi-Sense LSTMs,"['Dimitri Kartsaklis', 'Mohammad Taher Pilehvar', 'Nigel Collier']",https://arxiv.org/abs/1808.07724,"['cs.CL', 'cs.AI', 'cs.LG']","Submitted 23 August, 2018; 
      originally announced August 2018."
2120,Memory Time Span in LSTMs for Multi-Speaker Source Separation,"['Jeroen Zegers', 'Hugo Van hamme']",https://arxiv.org/abs/1808.08097,"['cs.LG', 'stat.ML']","Submitted 24 August, 2018; 
      originally announced August 2018."
2121,An Improvement of Data Classification Using Random Multimodel Deep Learning (RMDL),"['Mojtaba Heidarysafa', 'Kamran Kowsari', 'Donald E. Brown', 'Kiana Jafari Meimandi', 'Laura E. Barnes']",https://arxiv.org/abs/1808.08121,"['cs.LG', 'cs.CV', 'cs.IR', 'cs.NE', 'stat.ML']","Submitted 22 August, 2018; 
      originally announced August 2018."
2122,Comparing CNN and LSTM character-level embeddings in BiLSTM-CRF models for chemical and disease named entity recognition,"['Zenan Zhai', 'Dat Quoc Nguyen', 'Karin Verspoor']",https://arxiv.org/abs/1808.08450,['cs.CL'],"Submitted 25 August, 2018; 
      originally announced August 2018."
2123,Representing Social Media Users for Sarcasm Detection,"['Y. Alex Kolchinski', 'Christopher Potts']",https://arxiv.org/abs/1808.08470,"['cs.CL', 'cs.SI']","Submitted 25 August, 2018; 
      originally announced August 2018."
2124,Event Detection with Neural Networks: A Rigorous Empirical Evaluation,"['J. Walker Orr', 'Prasad Tadepalli', 'Xiaoli Fern']",https://arxiv.org/abs/1808.08504,['cs.CL'],"Submitted 26 August, 2018; 
      originally announced August 2018."
2125,Word Sense Induction with Neural biLM and Symmetric Patterns,"['Asaf Amrami', 'Yoav Goldberg']",https://arxiv.org/abs/1808.08518,['cs.CL'],"Submitted 30 August, 2018; v1 submitted 26 August, 2018;
      originally announced August 2018."
2126,Fast and Accurate Recognition of Chinese Clinical Named Entities with Residual Dilated Convolutions,"['Jiahui Qiu', 'Qi Wang', 'Yangming Zhou', 'Tong Ruan', 'Ju Gao']",https://arxiv.org/abs/1808.08669,['cs.CL'],"Submitted 27 November, 2018; v1 submitted 26 August, 2018;
      originally announced August 2018."
2127,Amobee at IEST 2018: Transfer Learning from Language Models,"['Alon Rozental', 'Daniel Fleischer', 'Zohar Kelrich']",https://arxiv.org/abs/1808.08782,"['cs.CL', 'stat.ML']","Submitted 23 October, 2018; v1 submitted 27 August, 2018;
      originally announced August 2018."
2128,Attentive Sequence to Sequence Translation for Localizing Clips of Interest by Natural Language Descriptions,"['Ke Ning', 'Linchao Zhu', 'Ming Cai', 'Yi Yang', 'Di Xie', 'Fei Wu']",https://arxiv.org/abs/1808.08803,['cs.CV'],"Submitted 27 August, 2018; 
      originally announced August 2018."
2129,Why Self-Attention? A Targeted Evaluation of Neural Machine Translation Architectures,"['Gongbo Tang', 'Mathias Müller', 'Annette Rios', 'Rico Sennrich']",https://arxiv.org/abs/1808.08946,['cs.CL'],"Submitted 11 November, 2018; v1 submitted 27 August, 2018;
      originally announced August 2018."
2130,Dissecting Contextual Word Embeddings: Architecture and Representation,"['Matthew E. Peters', 'Mark Neumann', 'Luke Zettlemoyer', 'Wen-tau Yih']",https://arxiv.org/abs/1808.08949,['cs.CL'],"Submitted 27 September, 2018; v1 submitted 27 August, 2018;
      originally announced August 2018."
2131,Pyramidal Recurrent Unit for Language Modeling,"['Sachin Mehta', 'Rik Koncel-Kedziorski', 'Mohammad Rastegari', 'Hannaneh Hajishirzi']",https://arxiv.org/abs/1808.09029,['cs.CL'],"Submitted 27 August, 2018; 
      originally announced August 2018."
2132,Targeted Syntactic Evaluation of Language Models,"['Rebecca Marvin', 'Tal Linzen']",https://arxiv.org/abs/1808.09031,['cs.CL'],"Submitted 27 August, 2018; 
      originally announced August 2018."
2133,Parameter sharing between dependency parsers for related languages,"['Miryam de Lhoneux', 'Johannes Bjerva', 'Isabelle Augenstein', 'Anders Søgaard']",https://arxiv.org/abs/1808.09055,['cs.CL'],"Submitted 4 October, 2018; v1 submitted 27 August, 2018;
      originally announced August 2018."
2134,Disfluency Detection using a Noisy Channel Model and a Deep Neural Language Model,"['Paria Jamshid Lou', 'Mark Johnson']",https://arxiv.org/abs/1808.09091,['cs.CL'],"Submitted 27 August, 2018; 
      originally announced August 2018."
2135,N-ary Relation Extraction using Graph State LSTM,"['Linfeng Song', 'Yue Zhang', 'Zhiguo Wang', 'Daniel Gildea']",https://arxiv.org/abs/1808.09101,['cs.CL'],"Submitted 27 August, 2018; 
      originally announced August 2018."
2136,Neural Task Planning with And-Or Graph Representations,"['Tianshui Chen', 'Riquan Chen', 'Lin Nie', 'Xiaonan Luo', 'Xiaobai Liu', 'Liang Lin']",https://arxiv.org/abs/1808.09284,"['cs.CV', 'cs.RO']","Submitted 24 August, 2018; 
      originally announced August 2018."
2137,Convolutional Neural Networks with Recurrent Neural Filters,['Yi Yang'],https://arxiv.org/abs/1808.09315,['cs.CL'],"Submitted 28 August, 2018; 
      originally announced August 2018."
2138,A Tree-based Decoder for Neural Machine Translation,"['Xinyi Wang', 'Hieu Pham', 'Pengcheng Yin', 'Graham Neubig']",https://arxiv.org/abs/1808.09374,['cs.CL'],"Submitted 28 August, 2018; 
      originally announced August 2018."
2139,Discriminative Deep Dyna-Q: Robust Planning for Dialogue Policy Learning,"['Shang-Yu Su', 'Xiujun Li', 'Jianfeng Gao', 'Jingjing Liu', 'Yun-Nung Chen']",https://arxiv.org/abs/1808.09442,"['cs.CL', 'cs.AI', 'cs.LG']","Submitted 6 September, 2018; v1 submitted 28 August, 2018;
      originally announced August 2018."
2140,Layer Trajectory LSTM,"['Jinyu Li', 'Changliang Liu', 'Yifan Gong']",https://arxiv.org/abs/1808.09522,['cs.CL'],"Submitted 28 August, 2018; 
      originally announced August 2018."
2141,Towards Semi-Supervised Learning for Deep Semantic Role Labeling,"['Sanket Vaibhav Mehta', 'Jay Yoon Lee', 'Jaime Carbonell']",https://arxiv.org/abs/1808.09543,['cs.CL'],"Submitted 28 August, 2018; 
      originally announced August 2018."
2142,Temporal Saliency Adaptation in Egocentric Videos,"['Panagiotis Linardos', 'Eva Mohedano', 'Monica Cherto', 'Cathal Gurrin', 'Xavier Giro-i-Nieto']",https://arxiv.org/abs/1808.09559,['cs.CV'],"Submitted 4 September, 2018; v1 submitted 28 August, 2018;
      originally announced August 2018."
2143,Detecting Radio Frequency Interference in radio-antenna arrays with the Recurrent Neural Network algorithm,"['Paul Ray Burd', 'Karl Mannheim', 'Tobias März', 'Jonas Ringholz', 'Alexander Kappes', 'Matthias Kadler']",https://arxiv.org/abs/1808.09739,['astro-ph.IM'],"Submitted 29 August, 2018; 
      originally announced August 2018."
2144,Self-Attentive Sequential Recommendation,"['Wang-Cheng Kang', 'Julian McAuley']",https://arxiv.org/abs/1808.09781,"['cs.IR', 'cs.LG']","Submitted 20 August, 2018; 
      originally announced August 2018."
2145,Correlated Time Series Forecasting using Deep Neural Networks: A Summary of Results,"['Razvan-Gabriel Cirstea', 'Darius-Valer Micu', 'Gabriel-Marcel Muresan', 'Chenjuan Guo', 'Bin Yang']",https://arxiv.org/abs/1808.09794,"['cs.LG', 'stat.ML']","Submitted 30 August, 2018; v1 submitted 29 August, 2018;
      originally announced August 2018."
2146,Attention-based Neural Text Segmentation,"['Pinkesh Badjatiya', 'Litton J Kurisinkel', 'Manish Gupta', 'Vasudeva Varma']",https://arxiv.org/abs/1808.09935,"['cs.LG', 'stat.ML']","Submitted 29 August, 2018; 
      originally announced August 2018."
2147,Neural Compositional Denotational Semantics for Question Answering,"['Nitish Gupta', 'Mike Lewis']",https://arxiv.org/abs/1808.09942,"['cs.CL', 'cs.AI', 'cs.LG']","Submitted 29 August, 2018; 
      originally announced August 2018."
2148,Direct Output Connection for a High-Rank Language Model,"['Sho Takase', 'Jun Suzuki', 'Masaaki Nagata']",https://arxiv.org/abs/1808.10143,['cs.CL'],"Submitted 30 August, 2018; v1 submitted 30 August, 2018;
      originally announced August 2018."
2149,Comparative Studies of Detecting Abusive Language on Twitter,"['Younghun Lee', 'Seunghyun Yoon', 'Kyomin Jung']",https://arxiv.org/abs/1808.10245,['cs.CL'],"Submitted 30 August, 2018; 
      originally announced August 2018."
2150,Deep Chronnectome Learning via Full Bidirectional Long Short-Term Memory Networks for MCI Diagnosis,"['Weizheng Yan', 'Han Zhang', 'Jing Sui', 'Dinggang Shen']",https://arxiv.org/abs/1808.10383,['cs.CV'],"Submitted 30 August, 2018; 
      originally announced August 2018."
2151,Development and Evaluation of Recurrent Neural Network based Models for Hourly Traffic Volume and AADT Prediction,"['MD Zadid Khan', 'Sakib Mahmud Khan', 'Mashrur Chowdhury', 'Kakan Dey']",https://arxiv.org/abs/1808.10511,"['stat.AP', 'cs.LG']","Submitted 25 November, 2018; v1 submitted 15 August, 2018;
      originally announced August 2018."
2152,Do Language Models Understand Anything? On the Ability of LSTMs to Understand Negative Polarity Items,"['Jaap Jumelet', 'Dieuwke Hupkes']",https://arxiv.org/abs/1808.10627,['cs.CL'],"Submitted 31 August, 2018; 
      originally announced August 2018."
2153,Learning in Memristive Neural Network Architectures using Analog Backpropagation Circuits,"['Olga Krestinskaya', 'Khaled Nabil Salama', 'Alex Pappachen James']",https://arxiv.org/abs/1808.10631,"['cs.ET', 'cs.AI']","Submitted 31 August, 2018; 
      originally announced August 2018."
2154,Multimodal Continuous Turn-Taking Prediction Using Multiscale RNNs,"['Matthew Roddy', 'Gabriel Skantze', 'Naomi Harte']",https://arxiv.org/abs/1808.10785,['cs.CL'],"Submitted 31 August, 2018; 
      originally announced August 2018."
2155,Spherical Latent Spaces for Stable Variational Autoencoders,"['Jiacheng Xu', 'Greg Durrett']",https://arxiv.org/abs/1808.10805,['cs.CL'],"Submitted 11 October, 2018; v1 submitted 31 August, 2018;
      originally announced August 2018."
2156,What do RNN Language Models Learn about Filler-Gap Dependencies?,"['Ethan Wilcox', 'Roger Levy', 'Takashi Morita', 'Richard Futrell']",https://arxiv.org/abs/1809.00042,['cs.CL'],"Submitted 31 August, 2018; 
      originally announced September 2018."
2157,Attentive Crowd Flow Machines,"['Lingbo Liu', 'Ruimao Zhang', 'Jiefeng Peng', 'Guanbin Li', 'Bowen Du', 'Liang Lin']",https://arxiv.org/abs/1809.00101,"['cs.LG', 'cs.CV', 'stat.ML']","Submitted 31 August, 2018; 
      originally announced September 2018."
2158,Beyond Error Propagation in Neural Machine Translation: Characteristics of Language Also Matter,"['Lijun Wu', 'Xu Tan', 'Di He', 'Fei Tian', 'Tao Qin', 'Jianhuang Lai', 'Tie-Yan Liu']",https://arxiv.org/abs/1809.00120,['cs.CL'],"Submitted 11 September, 2018; v1 submitted 1 September, 2018;
      originally announced September 2018."
2159,Finding the Answers with Definition Models,['Jack Parry'],https://arxiv.org/abs/1809.00224,"['cs.AI', 'cs.CL', 'cs.LG']","Submitted 1 September, 2018; 
      originally announced September 2018."
2160,Chittron: An Automatic Bangla Image Captioning System,"['Motiur Rahman', 'Nabeel Mohammed', 'Nafees Mansoor', 'Sifat Momen']",https://arxiv.org/abs/1809.00339,"['cs.CL', 'cs.CV']","Submitted 2 September, 2018; 
      originally announced September 2018."
2161,Convolutional Neural Network for Trajectory Prediction,"['Nishant Nikhil', 'Brendan Tran Morris']",https://arxiv.org/abs/1809.00696,['cs.CV'],"Submitted 26 November, 2018; v1 submitted 3 September, 2018;
      originally announced September 2018."
2162,NTUA-SLP at IEST 2018: Ensemble of Neural Transfer Methods for Implicit Emotion Classification,"['Alexandra Chronopoulou', 'Aikaterini Margatina', 'Christos Baziotis', 'Alexandros Potamianos']",https://arxiv.org/abs/1809.00717,['cs.CL'],"Submitted 3 September, 2018; 
      originally announced September 2018."
2163,Sequence-to-Action: End-to-End Semantic Graph Generation for Semantic Parsing,"['Bo Chen', 'Le Sun', 'Xianpei Han']",https://arxiv.org/abs/1809.00773,['cs.CL'],"Submitted 3 September, 2018; 
      originally announced September 2018."
2164,Pointwise HSIC: A Linear-Time Kernelized Co-occurrence Norm for Sparse Linguistic Expressions,"['Sho Yokoi', 'Sosuke Kobayashi', 'Kenji Fukumizu', 'Jun Suzuki', 'Kentaro Inui']",https://arxiv.org/abs/1809.00800,"['cs.CL', 'stat.ML']","Submitted 4 September, 2018; 
      originally announced September 2018."
2165,A Deep Neural Network Sentence Level Classification Method with Context Information,"['Xingyi Song', 'Johann Petrak', 'Angus Roberts']",https://arxiv.org/abs/1809.00934,"['cs.IR', 'cs.CL', 'cs.LG', 'stat.ML']","Submitted 31 August, 2018; 
      originally announced September 2018."
2166,Accelerating Beam Sweeping in mmWave Standalone 5G New Radios using Recurrent Neural Networks,"['Asim Mazin', 'Mohamed Elkourdi', 'Richard D. Gitlin']",https://arxiv.org/abs/1809.01096,"['eess.SP', 'cs.LG']","Submitted 4 September, 2018; 
      originally announced September 2018."
2167,Causal Explanation Analysis on Social Media,"['Youngseo Son', 'Nipun Bayas', 'H. Andrew Schwartz']",https://arxiv.org/abs/1809.01202,['cs.CL'],"Submitted 18 October, 2018; v1 submitted 4 September, 2018;
      originally announced September 2018."
2168,RNNs as psycholinguistic subjects: Syntactic state and grammatical dependency,"['Richard Futrell', 'Ethan Wilcox', 'Takashi Morita', 'Roger Levy']",https://arxiv.org/abs/1809.01329,['cs.CL'],"Submitted 5 September, 2018; 
      originally announced September 2018."
2169,Modified Diversity of Class Probability Estimation Co-training for Hyperspectral Image Classification,"['Yan Ju', 'Lingling Li', 'Licheng Jiao', 'Zhongle Ren', 'Biao Hou', 'Shuyuan Yang']",https://arxiv.org/abs/1809.01436,['cs.CV'],"Submitted 5 September, 2018; 
      originally announced September 2018."
2170,Sentylic at IEST 2018: Gated Recurrent Neural Network and Capsule Network Based Approach for Implicit Emotion Detection,"['Prabod Rathnayaka', 'Supun Abeysinghe', 'Chamod Samarajeewa', 'Isura Manchanayake', 'Malaka Walpola']",https://arxiv.org/abs/1809.01452,"['cs.CL', 'cs.LG']","Submitted 5 September, 2018; 
      originally announced September 2018."
2171,Neural DrugNet,"['Nishant Nikhil', 'Shivansh Mundra']",https://arxiv.org/abs/1809.01500,['cs.CL'],"Submitted 31 August, 2018; 
      originally announced September 2018."
2172,Bimodal network architectures for automatic generation of image annotation from text,"['Mehdi Moradi', 'Ali Madani', 'Yaniv Gur', 'Yufan Guo', 'Tanveer Syeda-Mahmood']",https://arxiv.org/abs/1809.01610,"['cs.CV', 'cs.CL']","Submitted 5 September, 2018; 
      originally announced September 2018."
2173,Deep Recurrent Electricity Theft Detection in AMI Networks with Random Tuning of Hyper-parameters,"['Mahmoud Nabil', 'Muhammad Ismail', 'Mohamed Mahmoud', 'Mostafa Shahin', 'Khalid Qaraqe', 'Erchin Serpedin']",https://arxiv.org/abs/1809.01774,"['cs.LG', 'cs.CR', 'stat.ML']","Submitted 5 September, 2018; 
      originally announced September 2018."
2174,Travel Speed Prediction with a Hierarchical Convolutional Neural Network and Long Short-Term Memory Model Framework,"['Wei Wang', 'Xucheng Li']",https://arxiv.org/abs/1809.01887,"['cs.LG', 'stat.ML']","Submitted 8 September, 2018; v1 submitted 6 September, 2018;
      originally announced September 2018."
2175,Code-switched Language Models Using Dual RNNs and Same-Source Pretraining,"['Saurabh Garg', 'Tanmay Parekh', 'Preethi Jyothi']",https://arxiv.org/abs/1809.01962,"['cs.CL', 'cs.LG']","Submitted 6 September, 2018; 
      originally announced September 2018."
2176,Exploring Graph-structured Passage Representation for Multi-hop Reading Comprehension with Graph Neural Networks,"['Linfeng Song', 'Zhiguo Wang', 'Mo Yu', 'Yue Zhang', 'Radu Florian', 'Daniel Gildea']",https://arxiv.org/abs/1809.02040,"['cs.CL', 'cs.AI']","Submitted 6 September, 2018; 
      originally announced September 2018."
2177,A Memory-Network Based Solution for Multivariate Time-Series Forecasting,"['Yen-Yu Chang', 'Fan-Yun Sun', 'Yueh-Hua Wu', 'Shou-De Lin']",https://arxiv.org/abs/1809.02105,"['cs.LG', 'stat.ML']","Submitted 6 September, 2018; 
      originally announced September 2018."
2178,Chemical Abundances in the Ultra-Faint Dwarf Galaxies Grus I and Triangulum II: Neutron-Capture Elements as a Defining Feature of the Faintest Dwarfs,"['Alexander P. Ji', 'Joshua D. Simon', 'Anna Frebel', 'Kim A. Venn', 'Terese T. Hansen']",https://arxiv.org/abs/1809.02182,"['astro-ph.GA', 'astro-ph.SR']","Submitted 23 November, 2018; v1 submitted 6 September, 2018;
      originally announced September 2018."
2179,"On the Nature of Ultra-faint Dwarf Galaxy Candidates. III. Horologium I, Pictor I, Grus I, and Phoenix II","['Helmut Jerjen', 'Blair Conn', 'Dongwon Kim', 'Mischa Schirmer']",https://arxiv.org/abs/1809.02259,['astro-ph.GA'],"Submitted 6 September, 2018; 
      originally announced September 2018."
2180,Dynamic Compositionality in Recursive Neural Networks with Structure-aware Tag Representations,"['Taeuk Kim', 'Jihun Choi', 'Daniel Edmiston', 'Sanghwan Bae', 'Sang-goo Lee']",https://arxiv.org/abs/1809.02286,['cs.CL'],"Submitted 26 November, 2018; v1 submitted 6 September, 2018;
      originally announced September 2018."
2181,Unsupervised Cross-lingual Word Embedding by Multilingual Neural Language Models,"['Takashi Wada', 'Tomoharu Iwata']",https://arxiv.org/abs/1809.02306,"['cs.CL', 'cs.AI', 'cs.LG']","Submitted 7 September, 2018; 
      originally announced September 2018."
2182,Logographic Subword Model for Neural Machine Translation,"['Yihao Fang', 'Rong Zheng', 'Xiaodan Zhu']",https://arxiv.org/abs/1809.02592,"['cs.CL', 'cs.LG']","Submitted 7 September, 2018; 
      originally announced September 2018."
